Date;THigh;TAvg;TLow;DHigh;DAvg;DLow;HHigh;HAvg;HLow;WHigh;WAvg;WLow;PHigh;PLow;Sum
2022-05-01;19,6;15,4;11,7;9,2;7,2;5,8;79;59;41;22,5;3,3;0;1016,59;1013,55;0
2022-05-02;20,3;15,5;10,9;9,7;8,5;7,3;82;64;45;19,3;2,1;0;1016,26;1012,53;0
2022-05-03;19,3;15,7;13,1;10,6;8,9;6,9;85;64;52;19,3;4,9;0;1016,26;1013,21;0
2022-05-04;19,7;15,6;12,7;11,5;9,9;7,8;83;70;54;14,5;2,4;0;1017,95;1015,58;0
2022-05-05;16,4;13,7;11,3;11,8;10,2;9,1;98;80;64;11,3;1,8;0;1019,64;1017,27;19,81
2022-05-06;13,8;11,8;10,6;12,6;11,3;10,3;99;97;87;9,7;1,5;0;1021,33;1018,29;8,64
2022-05-07;17,8;13,4;10,6;13,1;11,7;10,1;98;90;71;11,3;1,2;0;1021,33;1017,95;1,02
2022-05-08;19,3;15,6;12,2;13,6;12,3;11,3;97;82;65;9,7;1,8;0;1021,67;1018,29;1,27
2022-05-09;23,8;18,5;14;13,1;11,4;9,1;80;64;45;9,7;1,4;0;1023,37;1021;0
2022-05-10;25,3;20,7;15,4;13,9;12,3;11,1;78;60;45;9,7;2;0;1022,69;1017,95;0
2022-05-11;27,2;21,5;14,8;13,7;11,6;9,1;78;55;33;8;1,3;0;1020,66;1017,27;0
2022-05-12;27,4;20,9;14,8;16;13,4;11,4;81;64;43;9,7;1,7;0;1019,98;1017,27;0
2022-05-13;26,5;20,5;14,6;15,1;13,5;11,7;85;66;46;9,7;1,5;0;1019,3;1015,24;0
2022-05-14;27;21,2;15,9;17,6;15,1;12,8;96;71;44;9,7;1,8;0;1018,29;1015,58;4,57
2022-05-15;27,9;23,1;18;17,4;15,7;13,6;81;64;48;9,7;1,1;0;1017,61;1015,24;0
2022-05-16;28,3;22,4;16,5;15,2;13,2;10,8;85;58;40;25,7;2,9;0;1018,29;1015,58;0
2022-05-17;29,9;23,5;17;15,3;13,1;11,5;77;55;33;14,5;1,7;0;1018,63;1013,88;0
2022-05-18;26,8;23,2;19,1;17;14,3;11,6;67;58;50;19,3;4;0;1023,71;1015,92;0
2022-05-19;26,9;22,2;18,3;13,1;10,7;8,1;62;49;38;14,5;3,1;0;1026,41;1023,37;0
2022-05-20;29,1;23,4;17,8;16,3;13,3;10,4;68;54;42;9,7;1,7;0;1025,74;1019,98;0
2022-05-21;29,9;23,7;17,1;18,3;16,1;13,2;83;64;47;9,7;2,1;0;1020,32;1012,87;0
2022-05-22;28,3;23,3;18,1;18,4;16,9;14,4;84;68;53;11,3;2;0;1013,55;1008,13;0
2022-05-23;26,4;22,4;18,6;18,5;15,5;6,6;86;67;39;12,9;1,9;0;1009,14;1003,39;0
2022-05-24;26,2;20,7;16,8;17,1;13,4;6,4;95;65;38;16,1;3;0;1007,45;1003,05;9,14
2022-05-25;24,7;19,1;15,1;16,2;14,8;13,5;94;77;56;14,5;2,4;0;1017,27;1007,11;1,02
2022-05-26;27,7;22,4;17,4;18,3;15,9;13,7;80;68;49;9,7;2,1;0;1020,32;1016,93;0
2022-05-27;29,7;24,5;19,6;18,6;16,9;15,1;83;65;44;14,5;1,9;0;1019,3;1010,84;0
2022-05-28;29,7;22,8;15,4;18,3;14,6;9,9;90;62;41;30,6;4,7;0;1010,84;1003,39;0,25
2022-05-29;19,2;14,6;11;12,4;10,5;9,2;95;78;57;14,5;2,9;0;1008,47;1005,76;5,08
2022-05-30;20,2;15,9;11,3;11,7;10,3;9,2;89;70;53;11,3;2,3;0;1013,21;1007,79;0
2022-05-31;21,7;18,2;14,6;14,4;13,2;10,8;91;73;61;11,3;1,9;0;1015,24;1012,87;0
2022-06-01;25,6;21,2;16,8;15,6;14,3;12,6;79;66;51;8;1,5;0;1015,24;1013,55;0
2022-06-02;29,2;23,3;17,7;16,6;15,3;14,2;81;62;43;9,7;1,4;0;1016,93;1014,22;0
2022-06-03;24,7;21,4;18,5;18,8;17,2;15,6;89;77;67;16,1;2,4;0;1018,63;1015,92;2,54
2022-06-04;30,2;23,6;17,6;17,7;16,5;15,1;91;67;43;9,7;1,7;0;1018,63;1015,58;0
2022-06-05;28,2;23,6;18,7;20,3;16,6;11,3;82;65;54;22,5;3,6;0;1016,93;1010,5;0
2022-06-06;29,1;23,8;17,5;17,8;14,4;10,7;72;57;42;12,9;2,1;0;1015,24;1011,85;0
2022-06-07;25,7;21,6;16,8;18,4;15,3;12,6;91;69;46;16,1;2,6;0;1012,53;1008,47;4,83
2022-06-08;26,2;20,6;16;16,9;12,9;10,1;93;63;45;16,1;2,2;0;1010,5;1006,1;0,76
2022-06-09;26,3;20,7;14,2;15,3;9,3;2,2;91;54;22;30,6;7,6;0;1012,19;1005,76;0
2022-06-10;29,8;23,9;18,6;8,4;5,4;2,7;43;31;21;14,5;4,3;0;1016,93;1012,19;0
2022-06-11;29,8;24,7;19,6;13,3;10,6;7,6;55;42;32;14,5;2,1;0;1018,96;1016,59;0
2022-06-12;31,6;26,1;20,5;14,9;13,6;12,2;60;47;35;11,3;2,1;0;1020,32;1015,24;0
2022-06-13;32,6;27;22,3;16,9;15,1;13,3;63;49;33;16,1;2,1;0;1015,92;1011,18;0
2022-06-14;29,3;25,4;21,2;17,4;15,7;13,6;68;56;44;14,5;2,4;0;1017,27;1013,55;0
2022-06-15;30,9;25,6;20,1;19,1;16,3;14,9;74;58;41;12,9;2,3;0;1017,95;1014,56;0
2022-06-16;33,6;27,4;20,6;19,1;17,7;16,1;80;57;37;16,1;2,6;0;1017,27;1012,53;0
2022-06-17;33,7;28,1;22,8;19,1;17,9;10,9;74;55;26;12,9;2,2;0;1018,63;1014,9;0
2022-06-18;31,1;26,8;22,9;17,7;15,6;12,7;68;51;38;14,5;3,3;0;1020,66;1016,26;0
2022-06-19;32,3;27,3;21,6;16,7;14,6;11,6;63;47;33;17,7;2,4;0;1016,93;1011,85;0
2022-06-20;33;27,7;22,7;18,3;15,7;13,1;65;49;35;17,7;2,6;0;1013,21;1008,13;0
2022-06-21;31,9;26,1;21,4;20,2;18,4;15,6;79;64;48;14,5;2;0;1011,85;1008,81;0
2022-06-22;26,8;23,6;20,7;20,1;18;15,2;87;71;58;12,9;1,4;0;1012,87;1009,48;0,51
2022-06-23;29,4;23,3;19,3;20,8;18,7;17,7;96;77;51;16,1;2,1;0;1013,21;1009,48;4,57
2022-06-24;27,4;22,2;18,2;19,6;17,3;14,4;97;75;46;14,5;2,6;0;1011,18;1006,77;8,89
2022-06-25;29;23,3;17;16,1;14,3;12,4;84;59;38;14,5;2,4;0;1013,21;1010,5;0
2022-06-26;30,7;25,2;19,2;18,1;16,1;14,4;77;58;42;9,7;2,3;0;1015,24;1012,19;0
2022-06-27;32;27,6;22,4;19,3;17,1;15,7;75;54;39;16,1;2,4;0;1014,22;1012,19;0
2022-06-28;28,1;25;19,1;19,7;17,6;16,1;95;64;54;19,3;3,4;0;1016,26;1010,16;12,45
2022-06-29;31,1;25,3;18,7;17,7;16,5;15,1;86;61;40;14,5;2,9;0;1012,87;1008,47;0
2022-06-30;30,8;25,8;21,1;19,9;17,8;16,4;77;63;44;11,3;2,4;0;1011,18;1009,48;0
2022-07-01;30,7;26,2;22;18,2;15,7;12,1;71;54;35;19,3;3,1;0;1013,88;1010,16;0
2022-07-02;32,1;27,1;20,2;17,3;15,6;13,4;74;51;34;12,9;1,9;0;1017,95;1013,88;0
2022-07-03;35,7;29,6;23,9;18,9;16,9;15,1;61;48;30;11,3;2;0;1016,93;1013,21;0
2022-07-04;32,1;26,2;20,3;19,3;16,3;14,1;92;56;40;33,8;6,2;0;1015,58;1011,51;23,88
2022-07-05;33,8;26;17,8;18,6;15,9;12,6;91;58;30;11,3;2;0;1014,22;1011,51;0,51
2022-07-06;31,4;26,3;21,8;17,7;16,4;14,5;71;55;38;11,3;2,1;0;1017,95;1013,55;0
2022-07-07;31,3;26,5;22,1;17,9;14,2;6,2;72;49;24;25,7;5;0;1016,93;1011,85;0
2022-07-08;31,6;24,7;17,9;16,2;12,2;4,3;80;50;18;16,1;2,5;0;1020,32;1017,27;0
2022-07-09;28,4;24,5;20,4;14,6;12,5;9,8;59;48;40;14,5;3,3;0;1020,66;1016,59;0
2022-07-10;31,9;25,9;19,2;13,5;10,6;7,6;59;40;25;17,7;3,4;0;1018,63;1011,51;0
2022-07-11;30,4;25,7;21,4;16,6;14,1;11,6;63;50;40;16,1;3;0;1016,93;1014,22;0
2022-07-12;30,5;25,3;21,2;17,4;14,9;12,1;68;54;42;14,5;3,3;0;1019,98;1016,26;0
2022-07-13;31,2;25,7;20,4;17,1;15,8;13,8;72;56;40;14,5;2,9;0;1023,03;1018,63;0
2022-07-14;33;27,8;22,8;18,1;16,6;15,6;65;52;39;9,7;1,1;0;1019,98;1014,22;0
2022-07-15;35,7;29,6;22,9;18,6;16,5;12,4;66;47;27;14,5;2,3;0;1014,56;1009,14;0
2022-07-16;34;28,2;23,4;19,1;17,3;16,1;67;53;36;12,9;2,3;0;1015,24;1011,51;0
2022-07-17;32,9;27,9;24,2;19,2;18,2;16,8;70;56;42;16,1;2,8;0;1019,98;1014,9;0
2022-07-18;32,2;27,8;23,9;18,3;16,7;14;67;52;39;19,3;2,8;0;1021;1017,27;0
2022-07-19;33,2;28,8;24,5;17,8;16,1;14,9;61;47;35;16,1;2,4;0;1019,98;1016,26;0
2022-07-20;34,9;29,6;24,4;15,4;13,8;11,8;53;39;30;12,9;2;0;1018,96;1014,56;0
2022-07-21;35,1;30,3;25,7;16,7;14,8;12,9;50;40;29;12,9;1,9;0;1016,26;1013,21;0
2022-07-22;36,1;30,9;26,4;17,2;15,6;14;54;41;29;14,5;1,8;0;1015,58;1012,53;0
2022-07-23;34,2;29,7;24,4;21,4;17,7;14,2;68;49;38;12,9;2,4;0;1014,56;1011,85;0
2022-07-24;33,8;28,1;23,7;22,4;20,4;17,8;85;65;47;12,9;1,7;0;1016,26;1012,53;0,51
2022-07-25;36,2;30;22,5;21,2;18,5;17,2;84;52;35;17,7;2,5;0;1014,22;1007,11;2,03
2022-07-26;33,5;27;20,5;20,4;18,8;16,1;93;64;38;29;3,3;0;1010,16;1006,43;0,51
2022-07-27;30,6;25,4;20,5;18,2;17,2;16,2;81;62;45;20,9;3,2;0;1011,18;1007,45;0,76
2022-07-28;30,7;25,6;17,6;19,2;16,7;14,8;97;60;40;25,7;4,1;0;1013,88;1010,16;6,35
2022-07-29;29,9;22,7;17,8;19;16,8;14,8;99;72;48;24,1;2,3;0;1014,22;1010,84;28,19
2022-07-30;31,4;24,2;16,8;19,3;14,2;7,9;99;62;24;22,5;4;0;1014,9;1012,19;0,51
2022-07-31;32,8;27,6;21,8;14,3;11,4;8;46;37;28;16,1;2,3;0;1015,58;1011,85;0
2022-08-01;34,2;28,6;21,1;15,2;13,5;12,1;64;41;27;11,3;1,5;0;1014,22;1010,5;0
2022-08-02;31,3;26,8;22,5;17,3;14,9;11,3;68;49;37;12,9;2,1;0;1015,92;1012,19;0
2022-08-03;32,9;27,8;23,1;17,3;15,9;14,7;62;49;36;9,7;1,4;0;1016,59;1012,87;0
2022-08-04;34,9;29,3;25;17,7;16,2;15,3;56;46;33;11,3;1,8;0;1015,24;1011,85;0
2022-08-05;35,3;30,2;25,5;18,4;16,7;14,6;57;45;35;16,1;2,1;0;1013,55;1009,48;0
2022-08-06;34,3;28,3;23,6;18,2;16,7;14,4;64;50;36;24,1;2,4;0;1014,9;1010,5;0
2022-08-07;28,2;24,3;20,1;19,1;17,1;13;88;65;50;20,9;4;0;1015,92;1012,87;6,86
2022-08-08;31,4;24,9;19,6;17,8;16,5;15,1;81;61;40;14,5;1,9;0;1016,93;1013,55;0
2022-08-09;31,2;26,2;21,8;17,7;16,8;15,4;77;57;41;17,7;2,1;0;1018,96;1015,58;0
2022-08-10;30,1;26;23,2;17,3;14,8;12,7;65;51;37;17,7;2,8;0;1019,3;1015,58;0
2022-08-11;29,6;25,7;21,9;15,9;13,9;12,1;67;49;38;14,5;2,5;0;1018,29;1013,55;0
2022-08-12;27,4;23,9;17,7;14,6;12,8;11,4;81;51;42;24,1;5;0;1015,24;1011,18;1,52
2022-08-13;28,9;22,2;15,9;15,3;13;11,2;91;60;35;11,3;2,3;0;1015,92;1010,84;0,51
2022-08-14;29;24,6;20,4;14,6;12,8;11;65;49;37;16,1;1,9;0;1012,87;1006,43;0
2022-08-15;29,9;24;17,8;17,8;14,7;13,1;92;58;41;19,3;2,8;0;1007,11;1003,73;9,91
2022-08-16;29,9;23,9;17,8;19,1;16,8;14,3;87;66;46;11,3;1,8;0;1011,18;1006,77;0,51
2022-08-17;27,3;22,9;18;21,2;19;17,1;98;80;58;12,9;2,1;0;1012,87;1010,5;19,81
2022-08-18;21,6;19,7;17,7;19,7;18,2;16,4;97;92;84;24,1;3,1;0;1012,19;1007,79;20,57
2022-08-19;26,7;20,9;16,9;19,4;17,1;14,1;98;81;47;8;1,3;0;1011,18;1007,45;15,49
2022-08-20;31,6;25;17,7;18,9;15,8;10,4;93;61;32;24,1;2,1;0;1011,51;1009,48;0
2022-08-21;30,8;26,2;21,9;14,7;12,4;9,8;55;43;31;9,7;1,5;0;1011,51;1007,11;0
2022-08-22;31,3;26,1;21,7;15,2;13,2;10,6;59;46;28;11,3;1,2;0;1009,48;1006,1;0
2022-08-23;29,6;25,6;22,1;14,8;13,4;11,8;60;47;37;12,9;1,9;0;1013,88;1008,47;0
2022-08-24;28,9;24,5;20,2;16,3;14,6;12,6;65;55;43;11,3;1,9;0;1015,58;1013,55;0
2022-08-25;31,3;26,1;21;17,1;15,5;14,1;72;53;37;11,3;1,4;0;1015,92;1010,16;0
2022-08-26;30,6;26,1;22,5;18,4;16,2;14,3;63;55;43;9,7;1,6;0;1012,19;1008,13;0
2022-08-27;27;23,4;20,2;18,6;16,3;14,1;80;65;51;12,9;2,5;0;1011,51;1008,13;0
2022-08-28;30,1;24,2;18,8;18,8;17,3;16,2;87;67;44;9,7;1,6;0;1014,56;1010,84;0
2022-08-29;30,8;24,9;18,8;19,6;18;16,2;90;67;45;11,3;1,6;0;1016,59;1013,21;2,29
2022-08-30;28,2;23,6;18,1;20,1;18,4;16,1;91;73;59;22,5;1,4;0;1017,61;1013,55;9,65
2022-08-31;26,3;21,6;17,4;18,8;17,5;15,9;94;79;61;11,3;1,6;0;1015,24;1011,18;0
2022-09-01;26;21,8;18,8;18,4;17,2;15,4;92;76;58;12,9;2,7;0;1015,24;1011,51;0,51
2022-09-02;25,8;21,1;16,7;15,8;14,8;13,2;91;69;47;12,9;2,3;0;1015,58;1012,19;0,25
2022-09-03;24,4;20,6;18,4;16,1;14,6;12,8;82;69;57;14,5;2,2;0;1016,26;1013,55;0,51
2022-09-04;27,7;22,1;17,6;17,9;16,5;15,6;89;72;50;8;1;0;1021;1015,92;0
2022-09-05;28,3;23,4;20,1;18,9;17;16;79;68;50;9,7;0,8;0;1022,69;1018,63;0
2022-09-06;29,7;24,7;19,9;18,6;17;15,9;79;63;48;9,7;1,3;0;1019,3;1014,56;0
2022-09-07;25,9;23,3;20,5;19,3;17,8;15,4;81;72;63;12,9;2,3;0;1016,26;1010,5;0
2022-09-08;27,9;22,2;16;19,9;17,4;15,5;97;76;49;22,5;3,2;0;1011,85;1008,81;31,24
2022-09-09;26,1;21;15,2;18,1;16,1;14,4;96;75;51;20,9;1,7;0;1012,53;1009,48;26,42
2022-09-10;26,4;20,4;14,2;16,4;14;11,4;99;71;40;11,3;1,4;0;1014,22;1011,18;0,25
2022-09-11;27,2;21,7;17,8;15,1;13;11,2;72;59;39;8;1,3;0;1015,24;1012,87;0
2022-09-12;27,2;22;17,9;15,1;13,5;11,3;72;60;44;9,7;1;0;1015,92;1012,53;0
2022-09-13;27,2;22,7;18,1;16,8;15,2;13,3;79;64;49;6,4;0,8;0;1014,22;1011,18;0
2022-09-14;25,8;22,4;20,6;18,5;17,1;15;81;72;62;8;1,2;0;1012,87;1008,13;0
2022-09-15;29,3;23,6;18,3;18,2;16,4;14,7;86;66;43;11,3;1,5;0;1008,81;1003,05;0
2022-09-16;28,3;22,8;18,8;18,7;15;6,7;86;64;38;12,9;2;0;1004,4;999,66;0
2022-09-17;21,7;17,7;14,3;16,2;7,9;-0,9;92;57;28;24,1;6,3;0;1012,53;1000;0
2022-09-18;23,2;18,1;13,9;7,4;1,4;-0,7;56;33;24;20,9;5,5;0;1014,9;1011,85;0
2022-09-19;24;18,9;13,9;9,8;2,3;-2,3;71;37;18;24,1;4,2;0;1014,9;1009,82;0
2022-09-20;22,1;17,5;12,8;7,8;4,3;-1,7;62;43;27;12,9;1,9;0;1017,95;1014,56;0
2022-09-21;17,9;15,2;12,9;9,7;8,5;6,3;79;65;51;12,9;2;0;1022,69;1017,27;0
2022-09-22;19,8;15,6;11,5;6,8;5,5;3,5;65;52;39;8;1,1;0;1022,69;1018,29;0
2022-09-23;19;15,9;13,3;9,1;8,1;6,6;72;61;49;9,7;1;0;1021,67;1017,27;0
2022-09-24;15,5;13,7;12,4;12,3;10;7,1;96;80;61;9,7;0,7;0;1017,95;1014,56;7,11
2022-09-25;17,1;14;11,9;13,2;12,2;11,1;96;89;74;9,7;1;0;1014,9;1009,82;1,27
2022-09-26;20,9;15,5;10,5;12,8;11,1;9,6;98;77;49;8;1;0;1010,5;1002,37;0,51
2022-09-27;22,1;16,4;12;13,6;9,4;1,9;96;67;35;12,9;2,1;0;1002,37;997,63;0
2022-09-28;15,7;14;11,8;12,4;9,6;1,7;88;76;39;11,3;1,4;0;1001,02;998,31;0
2022-09-29;18,8;14,6;12,1;13,6;11,4;9,8;95;82;63;12,9;1,7;0;1001,02;997,29;1,78
2022-09-30;13,9;12,3;11,1;12,9;11,2;10,3;97;93;84;12,9;1,6;0;1014,22;1001,02;8,89
2022-10-01;19,4;14,4;11,1;13;11,2;10;94;82;61;11,3;1,9;0;1017,61;1014,22;0
2022-10-02;23;16,9;11,8;14,9;12,8;10,5;94;78;58;12,9;1,8;0;1021;1016,26;0
2022-10-03;23;17,2;12,9;15,9;13,9;11,9;95;82;62;9,7;1,4;0;1020,32;1016,59;0
2022-10-04;20,4;17,3;15;15,4;14,4;13,3;92;83;71;8;0,5;0;1025,06;1019,98;0
2022-10-05;21,3;17,4;14,7;15,5;14,1;12,95;90,5;81;67;7,2;0,5;0;1026,92;1022,86;0
2022-10-06;22,2;17,5;14,4;15,6;13,8;12,6;89;79;63;6,4;0,5;0;1028,78;1025,74;0
2022-10-07;24;18,8;14,4;15,4;12,8;10,5;89;70;45;9,7;0,6;0;1028,45;1020,66;0
2022-10-08;22,5;18,5;13,7;13,7;12,6;10,9;84;69;57;8;1;0;1021;1017,27;0
2022-10-09;17,4;15,5;13,9;15,6;14,2;13,1;98;92;77;16,1;1,5;0;1021,67;1019,3;23,11
2022-10-10;18,8;15,7;13,6;13,6;12,7;11,1;94;83;66;6,4;0,7;0;1021,67;1019,98;0
2022-10-11;20,9;16,3;11,7;14,7;12,5;10,6;94;80;59;8;0,5;0;1022,01;1020,32;0
2022-10-12;20,3;17,2;14,6;13,8;12,2;11,2;82;73;62;8;0,5;0;1022,69;1020,66;0
2022-10-13;19,6;16,6;13,9;13,8;12,5;11,4;86;77;67;6,4;0,3;0;1022,35;1017,95;0
2022-10-14;19,2;15,9;12,3;14,6;13;11,3;95;84;69;6,4;0,3;0;1018,29;1015,24;0
2022-10-15;21,2;16,5;13,5;14,5;13;12,1;93;81;62;9,7;0,6;0;1019,64;1014,9;0
2022-10-16;21,1;17,9;15,3;14,8;13,7;12,4;84;77;66;6,4;0,5;0;1026,41;1019,64;0
2022-10-17;22,2;17,8;14,3;15,6;14,1;12,5;91;80;64;9,7;0,6;0;1029,46;1026,41;0
2022-10-18;22,9;17,9;13,7;15,4;14;12,6;95;79;57;8;0,7;0;1028,78;1023,37;0
2022-10-19;23,4;18,6;14,3;15,2;13,4;12,6;92;73;55;11,3;0,7;0;1023,71;1019,64;0
2022-10-20;19,7;17,6;15,4;14,2;13,2;12;83;76;69;9,7;0,5;0;1022,69;1020,32;0
2022-10-21;16,8;15,6;14,7;14,2;13,6;12,7;96;88;78;17,7;3,1;0;1020,32;1016,93;4,57
2022-10-22;21,7;17,2;15;18,1;15,1;13,8;98;88;74;12,9;1,9;0;1020,66;1013,88;13,21
2022-10-23;18,4;16,9;15,1;16,3;15;13,7;94;89;83;9,7;0,8;0;1022,35;1020,32;0,51
2022-10-24;19,7;17,9;15,9;16,8;15,7;14,8;94;87;80;16,1;2,6;0;1021;1015,24;0,25
2022-10-25;20,4;17,1;14,3;15,7;14,4;12,7;94;84;73;6,4;0,6;0;1021;1016,26;0,51
2022-10-26;21,7;17,7;14,8;15,6;14,4;13,1;90;82;66;8;0,8;0;1024,72;1020,32;0
2022-10-27;21,9;17,7;14,8;15,7;14,1;12,4;89;80;66;4,8;0,4;0;1028,45;1024,72;0
2022-10-28;23,1;17,9;13,9;15,6;13,7;12;93;77;55;12,9;0,4;0;1028,45;1026,41;0
2022-10-29;23,9;18,3;13,7;14,9;13;11,4;88;72;52;6,4;0,3;0;1027,43;1023,71;0
2022-10-30;23,3;18,7;14,8;15,6;13,3;11,2;81;71;55;4,8;0,4;0;1024,04;1021;0
2022-10-31;22,5;18,3;14,7;13,2;11,3;9,7;76;64;48;4,8;0,2;0;1022,69;1019,98;0
2022-11-01;16,6;14,5;11,5;13,1;11,2;9,8;96;81;70;8;2,2;0;1023,71;1021;0,25
2022-11-02;17,1;13;9,9;13,1;11,3;9,4;97;90;75;9,7;0,8;0;1024,72;1022,35;0,51
2022-11-03;14,2;12,7;11,4;13,2;12,2;11,1;98;97;93;12,9;1,6;0;1023,37;1008,47;23,11
2022-11-04;15,8;12,1;8,7;11,2;6,2;1,6;99;70;43;33,8;5,6;0;1008,47;1002,03;11,68
2022-11-05;17,8;12,6;8;7,8;3,7;-0,3;74;56;31;11,3;1,2;0;1016,26;1007,11;0
2022-11-06;14,8;11,6;8,8;4,8;2,4;-1,1;72;54;44;4,8;0,5;0;1018,96;1016,26;0
2022-11-07;15,3;10,6;6,2;5,8;4,6;3,1;82;68;49;6,4;0,4;0;1022,69;1018,29;0
2022-11-08;16,2;11,2;7,5;8;6,1;4,1;81;72;55;6,4;0,6;0;1022,69;1019,98;0
2022-11-09;12,7;10,8;9,9;10,3;9;6,9;98;89;70;6,4;0,6;0;1020,66;1018,96;9,91
2022-11-10;15,3;11,6;9,9;13,2;11;9,7;99;96;85;6,4;0,4;0;1032,51;1019,64;2,54
2022-11-11;16,9;12,5;9,5;12,6;10,6;9;98;89;69;6,4;0,3;0;1034,2;1032,51;0,51
2022-11-12;14,4;11,4;9,1;12,2;9,4;6,3;98;88;70;6,4;0,5;0;1034,2;1026,75;0,25
2022-11-13;14,9;11,8;8,9;7,9;6,5;4,6;92;71;58;12,9;1;0;1027,43;1023,37;0,51
2022-11-14;10,9;8,5;6,4;8,4;7,4;5,8;98;93;82;8;0,7;0;1024,38;1021;3,81
2022-11-15;8,4;7,5;6,4;7,8;6,9;5,4;98;96;90;4,8;0,2;0;1021;1011,51;7,87
2022-11-16;10,4;8,5;7,3;9,4;7,9;6,9;98;96;91;6,4;0,8;0;1011,51;1002,37;4,32
2022-11-17;11,4;9,3;7,4;9,7;8,4;6,9;98;94;87;9,7;0,5;0;1003,39;1001,02;0
2022-11-18;16,3;11,7;9,2;10,3;6,6;-0,7;97;74;42;12,9;3,3;0;1003,73;998,65;0
2022-11-19;13,1;9,7;7,1;6,7;3,3;-0,6;82;65;48;12,9;1,3;0;1007,79;1003,73;0
2022-11-20;12,6;8,5;5,4;3,6;1,8;-0,8;80;64;48;6,4;0,9;0;1012,19;1007,79;0
2022-11-21;11,5;7,3;3,7;4,8;2,7;0,7;91;74;50;14,5;1,9;0;1010,84;1001,69;0,51
2022-11-22;12,6;7,6;5,2;6,6;3,6;-2,7;97;80;36;17,7;4,6;0;1001,69;992,55;21,34
2022-11-23;12,3;8,7;5,7;4,7;1,3;-2,8;73;60;40;12,9;1,2;0;1007,79;997,97;0
2022-11-24;13,6;9,2;4,7;5,2;2,4;-2,3;81;63;41;12,9;1,8;0;1017,27;1007,79;0
2022-11-25;10,4;7,8;5,9;5,8;3,8;1,8;86;76;67;6,4;0,6;0;1022,35;1016,59;0
2022-11-26;14;8,6;3,7;6,4;2,6;0,8;89;67;43;6,4;0,6;0;1029,46;1022,01;0
2022-11-27;11,3;8,2;5,6;3,9;2,7;0,9;83;69;55;6,4;0,5;0;1029,8;1023,03;0
2022-11-28;7,5;5,7;3,6;4;3,1;2,3;91;83;75;6,4;0,2;0;1023,03;1016,93;0
2022-11-29;6,4;4,6;3;3,6;2,6;1,2;96;87;77;4,8;0,2;0;1018,96;1015,92;0
2022-11-30;4,8;3,9;2,4;3,4;2,4;1,4;96;90;83;14,5;1,6;0;1019,64;1017,61;0
2022-12-01;9,1;5,2;1,7;3,7;2,4;0,7;94;83;69;6,4;0,4;0;1019,98;1017,61;0
2022-12-02;6,9;5,3;4,3;4;3,2;2;94;86;77;4,8;0,5;0;1019,98;1017,95;0
2022-12-03;5,9;5,3;4,6;4,9;4,1;3,2;97;93;83;9,7;2,1;0;1019,64;1015,24;12,95
2022-12-04;7,1;6,3;5,3;6,7;6;4,8;98;98;97;9,7;1,2;0;1017,95;1011,51;30,48
2022-12-05;7,5;6,6;3,8;7,3;6,4;3,6;99;99;98;16,1;1,9;0;1018,96;1016,93;12,45
2022-12-06;8,7;4,8;1,9;6,9;3,8;1,6;99;94;76;4,8;0,5;0;1017,61;1014,9;0,25
2022-12-07;7,9;4,5;1,2;3,4;1,8;-0,2;93;83;70;4,8;0,4;0;1015,24;1012,19;0
2022-12-08;6,9;3,9;1,5;3,1;1,8;0,3;96;87;75;6,4;0,5;0;1013,21;1009,82;0
2022-12-09;4,1;2,7;0,8;2,7;2,2;0,2;98;96;89;8;1,1;0;1010,5;1001,36;12,7
2022-12-10;6,8;4;2,4;6,3;3,5;0,7;98;97;77;8;0,9;0;1002,03;997,29;0
2022-12-11;5,2;3;0,1;3,3;-0,1;-6,3;97;82;45;8;1,3;0;1006,77;997,63;0
2022-12-12;3,4;-0,4;-2,7;-0,1;-2,3;-7,1;97;88;60;6,4;1;0;1012,19;1006,77;0,25
2022-12-13;1,4;0,4;-0,4;-0,2;-1,3;-2,9;97;89;75;6,4;1,2;0;1012,53;1010,5;0
2022-12-14;3,8;0,9;-1,2;0,2;-0,9;-2;96;88;76;8;0,6;0;1010,5;1005,42;0
2022-12-15;2,8;1,1;-0,9;1,2;-0,5;-2,7;98;89;79;11,3;1,2;0;1009,48;1003,73;22,61
2022-12-16;4,8;2,8;0,9;4,6;2,5;0,6;99;98;98;4,8;0,6;0;1009,82;1003,05;2,29
2022-12-17;8,7;4,6;1,8;6,2;4;1,6;99;96;76;14,5;1,8;0;1027,77;1009,82;0,25
2022-12-18;7,4;4,5;1,1;4,5;3,1;0,7;98;91;73;4,8;0,5;0;1035,22;1027,77;0
2022-12-19;4,6;2,7;1;3,9;2,1;0,7;98;96;91;4,8;0,5;0;1035,22;1032,51;0,25
2022-12-20;6,7;4,4;3,1;4,4;3,3;2,6;97;93;84;9,7;0,7;0;1032,51;1025,06;0
2022-12-21;6,5;4,8;3,7;5,7;4;2,9;97;95;92;8;0,9;0;1025,06;1019,98;0,25
2022-12-22;9,5;6;3,8;6,6;4,7;3,2;98;92;80;8;1;0;1019,98;1015,58;0
2022-12-23;10,3;6,2;3,9;7,3;5,4;3,6;99;95;81;9,7;1,4;0;1016,93;1014,56;0
2022-12-24;8,3;6,3;4,3;8,1;5,9;4;99;97;95;6,4;1;0;1022,69;1015,24;0
